lineage,n_taxa,pfam_id,frequency
Amoebozoa,4,PF04062.16,1.0
Amoebozoa,4,PF04063.16,1.0
Amoebozoa,4,PF04072.16,1.0
Amoebozoa,4,PF04078.15,1.0
Amoebozoa,4,PF04106.14,1.0
Amoebozoa,4,PF04109.18,1.0
Amoebozoa,4,PF04116.15,1.0
Amoebozoa,4,PF04129.14,1.0
Amoebozoa,4,PF04134.14,1.0
Amoebozoa,4,PF04143.16,1.0
Amoebozoa,4,PF04157.18,1.0
Amoebozoa,4,PF04176.15,1.0
Amoebozoa,4,PF04188.15,1.0
Amoebozoa,4,PF04189.15,1.0
Amoebozoa,4,PF04190.15,1.0
Amoebozoa,4,PF04193.16,1.0
Amoebozoa,4,PF04209.15,1.0
Amoebozoa,4,PF04212.20,1.0
Amoebozoa,4,PF04258.15,1.0
Amoebozoa,4,PF04433.19,1.0
Amoebozoa,4,PF04438.18,1.0
Amoebozoa,4,PF04446.14,1.0
Amoebozoa,4,PF04493.16,1.0
Amoebozoa,4,PF04495.16,1.0
Amoebozoa,4,PF04499.17,1.0
Amoebozoa,4,PF04502.15,1.0
Amoebozoa,4,PF04547.14,1.0
Amoebozoa,4,PF04564.17,1.0
Amoebozoa,4,PF04588.15,1.0
Amoebozoa,4,PF04614.14,1.0
Amoebozoa,4,PF04628.15,1.0
Amoebozoa,4,PF04670.14,1.0
Amoebozoa,4,PF04707.16,1.0
Amoebozoa,4,PF04727.15,1.0
Amoebozoa,4,PF04734.15,1.0
Amoebozoa,4,PF04749.19,1.0
Amoebozoa,4,PF04752.14,1.0
Amoebozoa,4,PF04756.15,1.0
Amoebozoa,4,PF04757.16,1.0
Amoebozoa,4,PF04791.18,1.0
Amoebozoa,4,PF04811.17,1.0
Amoebozoa,4,PF04818.15,1.0
Amoebozoa,4,PF04882.14,1.0
Amoebozoa,4,PF04893.19,1.0
Amoebozoa,4,PF04909.16,1.0
Amoebozoa,4,PF04912.16,1.0
Amoebozoa,4,PF04969.18,1.0
Amoebozoa,4,PF04981.15,1.0
Amoebozoa,4,PF04998.19,1.0
Amoebozoa,4,PF05002.17,1.0
Amoebozoa,4,PF05004.15,1.0
Amoebozoa,4,PF05021.17,1.0
Amoebozoa,4,PF05026.15,1.0
Amoebozoa,4,PF05057.16,1.0
Amoebozoa,4,PF05090.16,1.0
Amoebozoa,4,PF05091.14,1.0
Amoebozoa,4,PF05148.17,1.0
Amoebozoa,4,PF05154.18,1.0
Amoebozoa,4,PF05172.15,1.0
Amoebozoa,4,PF05182.15,1.0
Amoebozoa,4,PF05193.23,1.0
Amoebozoa,4,PF05208.15,1.0
Amoebozoa,4,PF05216.15,1.0
Amoebozoa,4,PF05221.19,1.0
Amoebozoa,4,PF05292.13,1.0
Amoebozoa,4,PF05327.13,1.0
Amoebozoa,4,PF05346.13,1.0
Amoebozoa,4,PF05362.15,1.0
Amoebozoa,4,PF05427.13,1.0
Amoebozoa,4,PF05450.17,1.0
Amoebozoa,4,PF05456.13,1.0
Amoebozoa,4,PF05462.13,1.0
Amoebozoa,4,PF05495.14,1.0
Amoebozoa,4,PF05502.15,1.0
Amoebozoa,4,PF05527.13,1.0
Amoebozoa,4,PF05577.14,1.0
Amoebozoa,4,PF05648.16,1.0
Amoebozoa,4,PF05667.13,1.0
Amoebozoa,4,PF05670.15,1.0
Amoebozoa,4,PF05699.16,1.0
Amoebozoa,4,PF05705.16,1.0
Amoebozoa,4,PF05712.15,1.0
Amoebozoa,4,PF05721.15,1.0
Amoebozoa,4,PF05739.21,1.0
Amoebozoa,4,PF05743.15,1.0
Amoebozoa,4,PF05753.16,1.0
Amoebozoa,4,PF05761.16,1.0
Amoebozoa,4,PF05783.13,1.0
Amoebozoa,4,PF05817.16,1.0
Amoebozoa,4,PF05875.14,1.0
Amoebozoa,4,PF05879.14,1.0
Amoebozoa,4,PF05889.15,1.0
Amoebozoa,4,PF05903.16,1.0
Amoebozoa,4,PF05920.13,1.0
Amoebozoa,4,PF05958.13,1.0
Amoebozoa,4,PF05983.13,1.0
Amoebozoa,4,PF05994.13,1.0
Amoebozoa,4,PF06058.15,1.0
Amoebozoa,4,PF06071.15,1.0
Amoebozoa,4,PF06209.15,1.0
Amoebozoa,4,PF06325.15,1.0
Amoebozoa,4,PF06454.13,1.0
Amoebozoa,4,PF06584.15,1.0
Amoebozoa,4,PF06602.16,1.0
Amoebozoa,4,PF06682.14,1.0
Amoebozoa,4,PF06775.16,1.0
Amoebozoa,4,PF06814.15,1.0
Amoebozoa,4,PF06911.14,1.0
Amoebozoa,4,PF06920.15,1.0
Amoebozoa,4,PF06999.14,1.0
Amoebozoa,4,PF07002.18,1.0
Amoebozoa,4,PF07035.14,1.0
Amoebozoa,4,PF07156.16,1.0
Amoebozoa,4,PF07159.14,1.0
Amoebozoa,4,PF07228.14,1.0
Amoebozoa,4,PF07258.16,1.0
Amoebozoa,4,PF07264.13,1.0
Amoebozoa,4,PF07393.13,1.0
Amoebozoa,4,PF07534.18,1.0
Amoebozoa,4,PF07541.14,1.0
Amoebozoa,4,PF07575.15,1.0
Amoebozoa,4,PF07647.19,1.0
Amoebozoa,4,PF07690.18,1.0
Amoebozoa,4,PF07699.15,1.0
Amoebozoa,4,PF07714.19,1.0
Amoebozoa,4,PF07719.19,1.0
Amoebozoa,4,PF07722.15,1.0
Amoebozoa,4,PF07743.15,1.0
Amoebozoa,4,PF07766.15,1.0
Amoebozoa,4,PF07842.14,1.0
Amoebozoa,4,PF07857.14,1.0
Amoebozoa,4,PF07859.15,1.0
Amoebozoa,4,PF07884.16,1.0
Amoebozoa,4,PF07933.16,1.0
Amoebozoa,4,PF07946.16,1.0
Amoebozoa,4,PF07947.16,1.0
Amoebozoa,4,PF07970.14,1.0
Amoebozoa,4,PF07973.16,1.0
Amoebozoa,4,PF07974.15,1.0
Amoebozoa,4,PF07992.16,1.0
Amoebozoa,4,PF07993.14,1.0
Amoebozoa,4,PF07994.14,1.0
Amoebozoa,4,PF08030.14,1.0
Amoebozoa,4,PF08059.15,1.0
Amoebozoa,4,PF08069.14,1.0
Amoebozoa,4,PF08153.14,1.0
Amoebozoa,4,PF08238.14,1.0
Amoebozoa,4,PF08240.14,1.0
Amoebozoa,4,PF08241.14,1.0
Amoebozoa,4,PF08315.14,1.0
Amoebozoa,4,PF08320.14,1.0
Amoebozoa,4,PF08324.13,1.0
Amoebozoa,4,PF08423.13,1.0
Amoebozoa,4,PF08449.13,1.0
Amoebozoa,4,PF08477.15,1.0
Amoebozoa,4,PF08487.12,1.0
Amoebozoa,4,PF08510.14,1.0
Amoebozoa,4,PF08540.12,1.0
Amoebozoa,4,PF08542.13,1.0
Amoebozoa,4,PF08551.12,1.0
Amoebozoa,4,PF08569.13,1.0
Amoebozoa,4,PF08603.13,1.0
Amoebozoa,4,PF08610.12,1.0
Amoebozoa,4,PF08613.13,1.0
Amoebozoa,4,PF08614.13,1.0
Amoebozoa,4,PF08616.12,1.0
Amoebozoa,4,PF08623.12,1.0
Amoebozoa,4,PF08645.13,1.0
Amoebozoa,4,PF08662.13,1.0
Amoebozoa,4,PF08694.13,1.0
Amoebozoa,4,PF08712.13,1.0
Amoebozoa,4,PF08740.13,1.0
Amoebozoa,4,PF08953.13,1.0
Amoebozoa,4,PF09066.12,1.0
Amoebozoa,4,PF09173.13,1.0
Amoebozoa,4,PF09177.13,1.0
Amoebozoa,4,PF09229.13,1.0
Amoebozoa,4,PF09286.13,1.0
Amoebozoa,4,PF09324.12,1.0
Amoebozoa,4,PF09325.12,1.0
Amoebozoa,4,PF09333.13,1.0
Amoebozoa,4,PF09335.13,1.0
Amoebozoa,4,PF09418.12,1.0
Amoebozoa,4,PF09439.12,1.0
Amoebozoa,4,PF09440.12,1.0
Amoebozoa,4,PF09451.12,1.0
Amoebozoa,4,PF09511.12,1.0
Amoebozoa,4,PF09735.11,1.0
Amoebozoa,4,PF09745.11,1.0
Amoebozoa,4,PF09753.11,1.0
Amoebozoa,4,PF09756.11,1.0
Amoebozoa,4,PF09763.11,1.0
Amoebozoa,4,PF09766.11,1.0
Amoebozoa,4,PF09793.11,1.0
Amoebozoa,4,PF10075.11,1.0
Amoebozoa,4,PF10127.11,1.0
Amoebozoa,4,PF10154.11,1.0
Amoebozoa,4,PF10165.11,1.0
Amoebozoa,4,PF10175.11,1.0
Amoebozoa,4,PF10192.11,1.0
Amoebozoa,4,PF10251.11,1.0
Amoebozoa,4,PF10263.11,1.0
Amoebozoa,4,PF10294.11,1.0
Amoebozoa,4,PF10300.11,1.0
Amoebozoa,4,PF10332.11,1.0
Amoebozoa,4,PF10343.11,1.0
Amoebozoa,4,PF10358.11,1.0
Amoebozoa,4,PF10408.11,1.0
Amoebozoa,4,PF10409.11,1.0
Amoebozoa,4,PF10444.11,1.0
Amoebozoa,4,PF10474.11,1.0
Amoebozoa,4,PF10483.11,1.0
Amoebozoa,4,PF10508.11,1.0
Amoebozoa,4,PF10602.11,1.0
Amoebozoa,4,PF10607.11,1.0
Amoebozoa,4,PF10609.11,1.0
Amoebozoa,4,PF10712.11,1.0
Amoebozoa,4,PF11894.10,1.0
Amoebozoa,4,PF11904.10,1.0
Amoebozoa,4,PF11919.10,1.0
Amoebozoa,4,PF11931.10,1.0
Amoebozoa,4,PF11976.10,1.0
Amoebozoa,4,PF12146.10,1.0
Amoebozoa,4,PF12265.10,1.0
Amoebozoa,4,PF12352.10,1.0
Amoebozoa,4,PF12436.10,1.0
Amoebozoa,4,PF12584.10,1.0
Amoebozoa,4,PF12631.9,1.0
Amoebozoa,4,PF12678.9,1.0
Amoebozoa,4,PF12697.9,1.0
Amoebozoa,4,PF12698.9,1.0
Amoebozoa,4,PF12756.9,1.0
Amoebozoa,4,PF12796.9,1.0
Amoebozoa,4,PF12799.9,1.0
Amoebozoa,4,PF12894.9,1.0
Amoebozoa,4,PF12906.9,1.0
Amoebozoa,4,PF12923.9,1.0
Amoebozoa,4,PF12936.9,1.0
Amoebozoa,4,PF12937.9,1.0
Amoebozoa,4,PF12999.9,1.0
Amoebozoa,4,PF13012.8,1.0
Amoebozoa,4,PF13015.8,1.0
Amoebozoa,4,PF13085.8,1.0
Amoebozoa,4,PF13087.8,1.0
Amoebozoa,4,PF13091.8,1.0
Amoebozoa,4,PF13177.8,1.0
Amoebozoa,4,PF13181.8,1.0
Amoebozoa,4,PF13193.8,1.0
Amoebozoa,4,PF13202.8,1.0
Amoebozoa,4,PF13229.8,1.0
Amoebozoa,4,PF13236.8,1.0
Amoebozoa,4,PF13307.8,1.0
Amoebozoa,4,PF13336.8,1.0
Amoebozoa,4,PF13339.8,1.0
Amoebozoa,4,PF13344.8,1.0
Amoebozoa,4,PF13347.8,1.0
Amoebozoa,4,PF13359.8,1.0
Amoebozoa,4,PF13365.8,1.0
Amoebozoa,4,PF13385.8,1.0
Amoebozoa,4,PF13393.8,1.0
Amoebozoa,4,PF13405.8,1.0
Amoebozoa,4,PF13409.8,1.0
Amoebozoa,4,PF13415.8,1.0
Amoebozoa,4,PF13417.8,1.0
Amoebozoa,4,PF13418.8,1.0
Amoebozoa,4,PF13419.8,1.0
Amoebozoa,4,PF13424.8,1.0
Amoebozoa,4,PF13432.8,1.0
Amoebozoa,4,PF13445.8,1.0
Amoebozoa,4,PF13450.8,1.0
Amoebozoa,4,PF13460.8,1.0
Amoebozoa,4,PF13472.8,1.0
Amoebozoa,4,PF13489.8,1.0
Amoebozoa,4,PF13499.8,1.0
Amoebozoa,4,PF13516.8,1.0
Amoebozoa,4,PF13519.8,1.0
Amoebozoa,4,PF13532.8,1.0
Amoebozoa,4,PF13540.8,1.0
Amoebozoa,4,PF13561.8,1.0
Amoebozoa,4,PF13602.8,1.0
Amoebozoa,4,PF13621.8,1.0
Amoebozoa,4,PF13637.8,1.0
Amoebozoa,4,PF13639.8,1.0
Amoebozoa,4,PF13640.8,1.0
Amoebozoa,4,PF13649.8,1.0
Amoebozoa,4,PF13716.8,1.0
Amoebozoa,4,PF13774.8,1.0
Amoebozoa,4,PF13793.8,1.0
Amoebozoa,4,PF13843.8,1.0
Amoebozoa,4,PF13847.8,1.0
Amoebozoa,4,PF13848.8,1.0
Amoebozoa,4,PF13854.8,1.0
Amoebozoa,4,PF13855.8,1.0
Amoebozoa,4,PF13857.8,1.0
Amoebozoa,4,PF13867.8,1.0
Amoebozoa,4,PF13886.8,1.0
Amoebozoa,4,PF13891.8,1.0
Amoebozoa,4,PF13899.8,1.0
Amoebozoa,4,PF13901.8,1.0
Amoebozoa,4,PF13911.8,1.0
Amoebozoa,4,PF13920.8,1.0
Amoebozoa,4,PF13923.8,1.0
Amoebozoa,4,PF13964.8,1.0
Amoebozoa,4,PF14226.8,1.0
Amoebozoa,4,PF14497.8,1.0
Amoebozoa,4,PF14523.8,1.0
Amoebozoa,4,PF14555.8,1.0
Amoebozoa,4,PF14559.8,1.0
Amoebozoa,4,PF14580.8,1.0
Amoebozoa,4,PF14604.8,1.0
Amoebozoa,4,PF14631.8,1.0
Amoebozoa,4,PF14655.8,1.0
Amoebozoa,4,PF14681.8,1.0
Amoebozoa,4,PF14938.8,1.0
Amoebozoa,4,PF15508.8,1.0
Amoebozoa,4,PF15963.7,1.0
Amoebozoa,4,PF16016.7,1.0
Amoebozoa,4,PF16076.7,1.0
Amoebozoa,4,PF16158.7,1.0
Amoebozoa,4,PF16187.7,1.0
Amoebozoa,4,PF16189.7,1.0
Amoebozoa,4,PF16199.7,1.0
Amoebozoa,4,PF16212.7,1.0
Amoebozoa,4,PF16275.7,1.0
Amoebozoa,4,PF16300.7,1.0
Amoebozoa,4,PF16363.7,1.0
Amoebozoa,4,PF16491.7,1.0
Amoebozoa,4,PF16499.7,1.0
Amoebozoa,4,PF16550.7,1.0
Amoebozoa,4,PF16561.7,1.0
Amoebozoa,4,PF16589.7,1.0
Amoebozoa,4,PF16653.7,1.0
Amoebozoa,4,PF16656.7,1.0
Amoebozoa,4,PF16672.7,1.0
Amoebozoa,4,PF16835.7,1.0
Amoebozoa,4,PF16879.7,1.0
Amoebozoa,4,PF16884.7,1.0
Amoebozoa,4,PF16897.7,1.0
Amoebozoa,4,PF16906.7,1.0
Amoebozoa,4,PF16909.7,1.0
Amoebozoa,4,PF16969.7,1.0
Amoebozoa,4,PF17120.7,1.0
Amoebozoa,4,PF17144.6,1.0
Amoebozoa,4,PF17862.3,1.0
Amoebozoa,4,PF17901.3,1.0
Amoebozoa,4,PF18060.3,1.0
Amoebozoa,4,PF18826.3,1.0
Amoebozoa,4,PF18995.2,1.0
Amoebozoa,4,PF19031.2,1.0
Amoebozoa,4,PF19036.2,1.0
Amoebozoa,4,PF19038.2,1.0
Amoebozoa,4,PF19326.1,1.0
Opisthokonta,15,PF00004.31,1.0
Opisthokonta,15,PF00005.29,1.0
Opisthokonta,15,PF00006.27,1.0
Opisthokonta,15,PF00009.29,1.0
Opisthokonta,15,PF00010.28,1.0
Opisthokonta,15,PF00011.23,1.0
Opisthokonta,15,PF00012.22,1.0
Opisthokonta,15,PF00013.31,1.0
Opisthokonta,15,PF00018.30,1.0
Opisthokonta,15,PF00022.21,1.0
Opisthokonta,15,PF00023.32,1.0
Opisthokonta,15,PF00025.23,1.0
Opisthokonta,15,PF00026.25,1.0
Opisthokonta,15,PF00036.34,1.0
Opisthokonta,15,PF00063.23,1.0
Opisthokonta,15,PF00067.24,1.0
Opisthokonta,15,PF00069.27,1.0
Opisthokonta,15,PF00071.24,1.0
Opisthokonta,15,PF00075.26,1.0
Opisthokonta,15,PF00076.24,1.0
Opisthokonta,15,PF00080.22,1.0
Opisthokonta,15,PF00082.24,1.0
Opisthokonta,15,PF00083.26,1.0
Opisthokonta,15,PF00085.22,1.0
Opisthokonta,15,PF00091.27,1.0
Opisthokonta,15,PF00096.28,1.0
Opisthokonta,15,PF00097.27,1.0
Opisthokonta,15,PF00098.25,1.0
Opisthokonta,15,PF00102.29,1.0
Opisthokonta,15,PF00106.27,1.0
Opisthokonta,15,PF00107.28,1.0
Opisthokonta,15,PF00108.25,1.0
Opisthokonta,15,PF00117.30,1.0
Opisthokonta,15,PF00118.26,1.0
Opisthokonta,15,PF00122.22,1.0
Opisthokonta,15,PF00125.26,1.0
Opisthokonta,15,PF00128.26,1.0
Opisthokonta,15,PF00133.24,1.0
Opisthokonta,15,PF00134.25,1.0
Opisthokonta,15,PF00136.23,1.0
Opisthokonta,15,PF00137.23,1.0
Opisthokonta,15,PF00141.25,1.0
Opisthokonta,15,PF00149.30,1.0
Opisthokonta,15,PF00152.22,1.0
Opisthokonta,15,PF00153.29,1.0
Opisthokonta,15,PF00155.23,1.0
Opisthokonta,15,PF00160.23,1.0
Opisthokonta,15,PF00162.21,1.0
Opisthokonta,15,PF00168.32,1.0
Opisthokonta,15,PF00169.31,1.0
Opisthokonta,15,PF00170.23,1.0
Opisthokonta,15,PF00171.24,1.0
Opisthokonta,15,PF00173.30,1.0
Opisthokonta,15,PF00176.25,1.0
Opisthokonta,15,PF00179.28,1.0
Opisthokonta,15,PF00180.22,1.0
Opisthokonta,15,PF00183.20,1.0
Opisthokonta,15,PF00198.25,1.0
Opisthokonta,15,PF00201.20,1.0
Opisthokonta,15,PF00202.23,1.0
Opisthokonta,15,PF00206.22,1.0
Opisthokonta,15,PF00224.23,1.0
Opisthokonta,15,PF00225.25,1.0
Opisthokonta,15,PF00226.33,1.0
Opisthokonta,15,PF00227.28,1.0
Opisthokonta,15,PF00230.22,1.0
Opisthokonta,15,PF00233.21,1.0
Opisthokonta,15,PF00240.25,1.0
Opisthokonta,15,PF00241.22,1.0
Opisthokonta,15,PF00244.22,1.0
Opisthokonta,15,PF00246.26,1.0
Opisthokonta,15,PF00248.23,1.0
Opisthokonta,15,PF00249.33,1.0
Opisthokonta,15,PF00254.30,1.0
Opisthokonta,15,PF00255.21,1.0
Opisthokonta,15,PF00262.20,1.0
Opisthokonta,15,PF00266.21,1.0
Opisthokonta,15,PF00268.23,1.0
Opisthokonta,15,PF00270.31,1.0
Opisthokonta,15,PF00271.33,1.0
Opisthokonta,15,PF00285.23,1.0
Opisthokonta,15,PF00288.28,1.0
Opisthokonta,15,PF00291.27,1.0
Opisthokonta,15,PF00293.30,1.0
Opisthokonta,15,PF00294.26,1.0
Opisthokonta,15,PF00300.24,1.0
Opisthokonta,15,PF00307.33,1.0
Opisthokonta,15,PF00316.22,1.0
Opisthokonta,15,PF00324.23,1.0
Opisthokonta,15,PF00326.23,1.0
Opisthokonta,15,PF00330.22,1.0
Opisthokonta,15,PF00334.21,1.0
Opisthokonta,15,PF00339.31,1.0
Opisthokonta,15,PF00342.21,1.0
Opisthokonta,15,PF00343.22,1.0
Opisthokonta,15,PF00344.22,1.0
Opisthokonta,15,PF00346.21,1.0
Opisthokonta,15,PF00348.19,1.0
Opisthokonta,15,PF00352.23,1.0
Opisthokonta,15,PF00365.22,1.0
Opisthokonta,15,PF00370.23,1.0
Opisthokonta,15,PF00378.22,1.0
Opisthokonta,15,PF00382.21,1.0
Opisthokonta,15,PF00383.25,1.0
Opisthokonta,15,PF00385.26,1.0
Opisthokonta,15,PF00388.21,1.0
Opisthokonta,15,PF00397.28,1.0
Opisthokonta,15,PF00398.22,1.0
Opisthokonta,15,PF00400.34,1.0
Opisthokonta,15,PF00406.24,1.0
Opisthokonta,15,PF00412.24,1.0
Opisthokonta,15,PF00415.20,1.0
Opisthokonta,15,PF00432.23,1.0
Opisthokonta,15,PF00439.27,1.0
Opisthokonta,15,PF00441.26,1.0
Opisthokonta,15,PF00443.31,1.0
Opisthokonta,15,PF00445.20,1.0
Opisthokonta,15,PF00447.19,1.0
Opisthokonta,15,PF00448.24,1.0
Opisthokonta,15,PF00454.29,1.0
Opisthokonta,15,PF00456.23,1.0
Opisthokonta,15,PF00459.27,1.0
Opisthokonta,15,PF00462.26,1.0
Opisthokonta,15,PF00464.21,1.0
Opisthokonta,15,PF00474.19,1.0
Opisthokonta,15,PF00478.27,1.0
Opisthokonta,15,PF00481.23,1.0
Opisthokonta,15,PF00483.25,1.0
Opisthokonta,15,PF00485.20,1.0
Opisthokonta,15,PF00488.23,1.0
Opisthokonta,15,PF00493.25,1.0
Opisthokonta,15,PF00498.28,1.0
Opisthokonta,15,PF00501.30,1.0
Opisthokonta,15,PF00503.22,1.0
Opisthokonta,15,PF00505.21,1.0
Opisthokonta,15,PF00514.25,1.0
Opisthokonta,15,PF00515.30,1.0
Opisthokonta,15,PF00520.33,1.0
Opisthokonta,15,PF00521.22,1.0
Opisthokonta,15,PF00533.28,1.0
Opisthokonta,15,PF00535.28,1.0
Opisthokonta,15,PF00538.21,1.0
Opisthokonta,15,PF00551.21,1.0
Opisthokonta,15,PF00557.26,1.0
Opisthokonta,15,PF00561.22,1.0
Opisthokonta,15,PF00562.30,1.0
Opisthokonta,15,PF00564.26,1.0
Opisthokonta,15,PF00566.20,1.0
Opisthokonta,15,PF00568.25,1.0
Opisthokonta,15,PF00569.19,1.0
Opisthokonta,15,PF00571.30,1.0
Opisthokonta,15,PF00575.25,1.0
Opisthokonta,15,PF00578.23,1.0
Opisthokonta,15,PF00579.27,1.0
Opisthokonta,15,PF00583.27,1.0
Opisthokonta,15,PF00587.27,1.0
Opisthokonta,15,PF00595.26,1.0
Opisthokonta,15,PF00596.23,1.0
Opisthokonta,15,PF00611.25,1.0
Opisthokonta,15,PF00615.21,1.0
Opisthokonta,15,PF00616.21,1.0
Opisthokonta,15,PF00617.21,1.0
Opisthokonta,15,PF00620.29,1.0
Opisthokonta,15,PF00621.22,1.0
Opisthokonta,15,PF00622.30,1.0
Opisthokonta,15,PF00625.23,1.0
Opisthokonta,15,PF00626.24,1.0
Opisthokonta,15,PF00627.33,1.0
Opisthokonta,15,PF00628.31,1.0
Opisthokonta,15,PF00632.27,1.0
Opisthokonta,15,PF00635.28,1.0
Opisthokonta,15,PF00637.22,1.0
Opisthokonta,15,PF00638.20,1.0
Opisthokonta,15,PF00641.20,1.0
Opisthokonta,15,PF00642.26,1.0
Opisthokonta,15,PF00646.35,1.0
Opisthokonta,15,PF00648.23,1.0
Opisthokonta,15,PF00650.22,1.0
Opisthokonta,15,PF00651.33,1.0
Opisthokonta,15,PF00654.22,1.0
Opisthokonta,15,PF00656.24,1.0
Opisthokonta,15,PF00664.25,1.0
Opisthokonta,15,PF00667.22,1.0
Opisthokonta,15,PF00675.22,1.0
Opisthokonta,15,PF00676.22,1.0
Opisthokonta,15,PF00682.21,1.0
Opisthokonta,15,PF00687.23,1.0
Opisthokonta,15,PF00689.23,1.0
Opisthokonta,15,PF00704.30,1.0
Opisthokonta,15,PF00709.23,1.0
Opisthokonta,15,PF00728.24,1.0
Opisthokonta,15,PF00732.21,1.0
Opisthokonta,15,PF00735.20,1.0
Opisthokonta,15,PF00743.21,1.0
Opisthokonta,15,PF00749.23,1.0
Opisthokonta,15,PF00750.21,1.0
Opisthokonta,15,PF00752.19,1.0
Opisthokonta,15,PF00753.29,1.0
Opisthokonta,15,PF00773.21,1.0
Opisthokonta,15,PF00780.24,1.0
Opisthokonta,15,PF00781.26,1.0
Opisthokonta,15,PF00782.22,1.0
Opisthokonta,15,PF00787.26,1.0
Opisthokonta,15,PF00789.22,1.0
Opisthokonta,15,PF00790.21,1.0
Opisthokonta,15,PF00795.24,1.0
Opisthokonta,15,PF00804.27,1.0
Opisthokonta,15,PF00806.21,1.0
Opisthokonta,15,PF00808.25,1.0
Opisthokonta,15,PF00814.27,1.0
Opisthokonta,15,PF00817.22,1.0
Opisthokonta,15,PF00834.21,1.0
Opisthokonta,15,PF00849.24,1.0
Opisthokonta,15,PF00850.21,1.0
Opisthokonta,15,PF00855.19,1.0
Opisthokonta,15,PF00856.30,1.0
Opisthokonta,15,PF00857.22,1.0
Opisthokonta,15,PF00867.20,1.0
Opisthokonta,15,PF00884.25,1.0
Opisthokonta,15,PF00888.24,1.0
Opisthokonta,15,PF00892.22,1.0
Opisthokonta,15,PF00899.23,1.0
Opisthokonta,15,PF00909.23,1.0
Opisthokonta,15,PF00923.21,1.0
Opisthokonta,15,PF00928.23,1.0
Opisthokonta,15,PF00929.26,1.0
Opisthokonta,15,PF00930.23,1.0
Opisthokonta,15,PF00940.21,1.0
Opisthokonta,15,PF00955.23,1.0
Opisthokonta,15,PF00956.20,1.0
Opisthokonta,15,PF00957.23,1.0
Opisthokonta,15,PF00970.26,1.0
Opisthokonta,15,PF00995.25,1.0
Opisthokonta,15,PF00996.20,1.0
Opisthokonta,15,PF00999.23,1.0
Opisthokonta,15,PF01008.19,1.0
Opisthokonta,15,PF01014.20,1.0
Opisthokonta,15,PF01026.23,1.0
Opisthokonta,15,PF01027.22,1.0
Opisthokonta,15,PF01028.22,1.0
Opisthokonta,15,PF01031.22,1.0
Opisthokonta,15,PF01040.20,1.0
Opisthokonta,15,PF01042.23,1.0
Opisthokonta,15,PF01048.22,1.0
Opisthokonta,15,PF01053.22,1.0
Opisthokonta,15,PF01055.28,1.0
Opisthokonta,15,PF01061.26,1.0
Opisthokonta,15,PF01066.23,1.0
Opisthokonta,15,PF01068.23,1.0
Opisthokonta,15,PF01084.22,1.0
Opisthokonta,15,PF01086.19,1.0
Opisthokonta,15,PF01088.23,1.0
Opisthokonta,15,PF01105.26,1.0
Opisthokonta,15,PF01115.19,1.0
Opisthokonta,15,PF01119.21,1.0
Opisthokonta,15,PF01131.22,1.0
Opisthokonta,15,PF01138.23,1.0
Opisthokonta,15,PF01142.20,1.0
Opisthokonta,15,PF01145.27,1.0
Opisthokonta,15,PF01148.22,1.0
Opisthokonta,15,PF01150.19,1.0
Opisthokonta,15,PF01151.20,1.0
Opisthokonta,15,PF01163.24,1.0
Opisthokonta,15,PF01168.22,1.0
Opisthokonta,15,PF01169.21,1.0
Opisthokonta,15,PF01170.20,1.0
Opisthokonta,15,PF01171.22,1.0
Opisthokonta,15,PF01176.21,1.0
Opisthokonta,15,PF01182.22,1.0
Opisthokonta,15,PF01189.19,1.0
Opisthokonta,15,PF01207.19,1.0
Opisthokonta,15,PF01217.22,1.0
Opisthokonta,15,PF01218.20,1.0
Opisthokonta,15,PF01221.20,1.0
Opisthokonta,15,PF01223.25,1.0
Opisthokonta,15,PF01237.20,1.0
Opisthokonta,15,PF01239.24,1.0
Opisthokonta,15,PF01255.21,1.0
Opisthokonta,15,PF01266.26,1.0
Opisthokonta,15,PF01267.19,1.0
Opisthokonta,15,PF01268.21,1.0
Opisthokonta,15,PF01269.19,1.0
Opisthokonta,15,PF01302.27,1.0
Opisthokonta,15,PF01331.21,1.0
Opisthokonta,15,PF01344.27,1.0
Opisthokonta,15,PF01363.23,1.0
Opisthokonta,15,PF01369.22,1.0
Opisthokonta,15,PF01370.23,1.0
Opisthokonta,15,PF01380.24,1.0
Opisthokonta,15,PF01388.23,1.0
Opisthokonta,15,PF01398.23,1.0
Opisthokonta,15,PF01399.29,1.0
Opisthokonta,15,PF01406.21,1.0
Opisthokonta,15,PF01409.22,1.0
Opisthokonta,15,PF01411.21,1.0
Opisthokonta,15,PF01412.20,1.0
Opisthokonta,15,PF01416.22,1.0
Opisthokonta,15,PF01417.22,1.0
Opisthokonta,15,PF01423.24,1.0
Opisthokonta,15,PF01424.24,1.0
Opisthokonta,15,PF01425.23,1.0
Opisthokonta,15,PF01426.20,1.0
Opisthokonta,15,PF01428.18,1.0
Opisthokonta,15,PF01432.22,1.0
Opisthokonta,15,PF01433.22,1.0
Opisthokonta,15,PF01434.20,1.0
Opisthokonta,15,PF01454.21,1.0
Opisthokonta,15,PF01459.24,1.0
Opisthokonta,15,PF01467.28,1.0
Opisthokonta,15,PF01479.27,1.0
Opisthokonta,15,PF01480.19,1.0
Opisthokonta,15,PF01485.23,1.0
Opisthokonta,15,PF01490.20,1.0
