candidate_id,accepted,ref_id,marferret_name,tax_id,NCBI_tax_name,original_taxID,source_name,alias,data_source,source_filename,source_reference,source_link,ref_link,ref_doi,n_seqs_raw,status,taxID_notes,FLAG,HCLUST_FLAG,FLAG_Lasek-Nesselquist,FLAG_VanVlierberghe
675,Y,381,Minutocellus_polymorphus,265543,Minutocellus polymorphus,265536,Minutocellus polymorphus NH13,MMETSP1070,MMETSP,MMETSP1070.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,39196,Updated,from MMETSP metadata,NA,NA,NA,NA
676,Y,382,Minutocellus_polymorphus,265543,Minutocellus polymorphus,265543,Minutocellus polymorphus Strain RCC2270,MMETSP1322,MMETSP,MMETSP1322.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30053,Unchanged,from MMETSP metadata,NA,NA,NA,NA
677,Y,383,Minutocellus_polymorphus,265543,Minutocellus polymorphus,265543,Minutocellus polymorphus Strain CCMP3303,MMETSP1434,MMETSP,MMETSP1434.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,16012,Unchanged,from MMETSP metadata,NA,NA,NA,NA
678,Y,384,Synedropsis_recta,265551,Synedropsis cf. recta,265543,Synedropsis recta cf CCMP1620,MMETSP1176,MMETSP,MMETSP1176.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27248,Updated,from MMETSP metadata,NA,NA,NA,NA
679,Y,385,Amphora_coffeaeformis,265554,Amphora coffeiformis,265551,Amphora coffeaeformis Strain CCMP127,MMETSP0316,MMETSP,MMETSP0316.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17772,Updated,from MMETSP metadata,NA,NA,NA,NA
680,Y,386,Amphora_coffeaeformis,265554,Amphora coffeiformis,265554,Amphora coffeaeformis Strain CCMP127,MMETSP0317,MMETSP,MMETSP0317.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,15969,Unchanged,from MMETSP metadata,NA,NA,NA,NA
681,Y,387,Amphora_coffeaeformis,265554,Amphora coffeiformis,265554,Amphora coffeaeformis Strain CCMP127,MMETSP0318,MMETSP,MMETSP0318.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23512,Unchanged,from MMETSP metadata,NA,NA,NA,NA
682,Y,388,Thalassiosira_punctigera,265564,Thalassiosira punctigera,265554,Thalassiosira punctigera C2,MMETSP1067,MMETSP,MMETSP1067.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,52202,Updated,from MMETSP metadata,NA,NA,NA,NA
683,Y,389,Extubocellulus_spinifer,265572,Extubocellulus spinifer,265564,Extubocellulus spinifer Strain CCMP396,MMETSP0696,MMETSP,MMETSP0696.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36373,Updated,from MMETSP metadata,NA,NA,NA,NA
684,Y,390,Extubocellulus_spinifer,265572,Extubocellulus spinifer,265572,Extubocellulus spinifer Strain CCMP396,MMETSP0697,MMETSP,MMETSP0697.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37718,Unchanged,from MMETSP metadata,NA,NA,NA,NA
685,Y,391,Extubocellulus_spinifer,265572,Extubocellulus spinifer,265572,Extubocellulus spinifer Strain CCMP396,MMETSP0698,MMETSP,MMETSP0698.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,36763,Unchanged,from MMETSP metadata,NA,NA,NA,NA
686,Y,392,Extubocellulus_spinifer,265572,Extubocellulus spinifer,265572,Extubocellulus spinifer Strain CCMP396,MMETSP0699,MMETSP,MMETSP0699.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37762,Unchanged,from MMETSP metadata,NA,NA,NA,NA
687,Y,393,Stauroneis_constricta,265584,Stauroneis constricta,265572,Stauroneis constricta CCMP1120,MMETSP1352,MMETSP,MMETSP1352.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,29591,Updated,from MMETSP metadata,NA,NA,NA,NA
688,Y,394,Skeletonema_grethea,267565,Skeletonema grethae,265584,Skeletonema grethea Strain CCMP 1804,MMETSP0578,MMETSP,MMETSP0578.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,24660,Updated,from MMETSP metadata,NA,NA,NA,NA
689,Y,395,Skeletonema_dohrnii,267566,Skeletonema dohrnii,267565,Skeletonema dohrnii Strain SkelB,MMETSP0562,MMETSP,MMETSP0562.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31323,Updated,from MMETSP metadata,NA,NA,NA,NA
690,Y,396,Skeletonema_dohrnii,267566,Skeletonema dohrnii,267566,Skeletonema dohrnii Strain SkelB,MMETSP0563,MMETSP,MMETSP0563.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30342,Unchanged,from MMETSP metadata,NA,NA,NA,NA
691,Y,397,Skeletonema_marinoi,267567,Skeletonema marinoi,267566,Skeletonema marinoi SM1012Hels-07,MMETSP0319,MMETSP,MMETSP0319.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,30951,Updated,from MMETSP metadata,NA,NA,NA,NA
692,Y,398,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi SM1012Den-03,MMETSP0320,MMETSP,MMETSP0320.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,31763,Unchanged,from MMETSP metadata,NA,NA,NA,NA
693,Y,399,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi Strain skelA,MMETSP0918,MMETSP,MMETSP0918.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28218,Unchanged,from MMETSP metadata,NA,NA,NA,NA
694,Y,400,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi Strain skelA,MMETSP0920,MMETSP,MMETSP0920.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26399,Unchanged,from MMETSP metadata,NA,NA,NA,NA
695,Y,401,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi Strain FE7,MMETSP1039,MMETSP,MMETSP1039.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26665,Unchanged,from MMETSP metadata,NA,NA,NA,NA
696,Y,402,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi Strain FE60,MMETSP1040,MMETSP,MMETSP1040.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23753,Unchanged,from MMETSP metadata,NA,NA,NA,NA
697,Y,403,Skeletonema_marinoi,267567,Skeletonema marinoi,267567,Skeletonema marinoi Strain UNC1201,MMETSP1428,MMETSP,MMETSP1428.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28831,Unchanged,from MMETSP metadata,NA,NA,NA,NA
698,Y,404,Skeletonema_japonicum,267983,Skeletonema japonicum,267567,Skeletonema japonicum Strain CCMP2506,MMETSP0593,MMETSP,MMETSP0593.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,27627,Updated,from MMETSP metadata,NA,NA,NA,NA
699,Y,405,Apocalathium_aciculiferum,268820,Apocalathium aciculiferum,267983,Peridinium aciculiferum Strain PAER-2,MMETSP0370,MMETSP,MMETSP0370.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,96912,Updated,from MMETSP metadata,NA,NA,NA,NA
700,Y,406,Apocalathium_aciculiferum,268820,Apocalathium aciculiferum,268820,Peridinium aciculiferum Strain PAER-2,MMETSP0371,MMETSP,MMETSP0371.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,96144,Unchanged,from MMETSP metadata,NA,NA,NA,NA
701,Y,407,Scrippsiella_hangoei,268821,Scrippsiella hangoei,268820,Scrippsiella Hangoei Strain SHTV-5,MMETSP0359,MMETSP,MMETSP0359.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,190185,Updated,from MMETSP metadata,NA,NA,NA,NA
702,Y,408,Scrippsiella_hangoei,268821,Scrippsiella hangoei,268821,Scrippsiella Hangoei Strain SHTV-5,MMETSP0360,MMETSP,MMETSP0360.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,102608,Unchanged,from MMETSP metadata,NA,NA,NA,NA
703,Y,409,Scrippsiella_hangoei,268821,Scrippsiella hangoei,268821,Scrippsiella Hangoei Strain SHTV-5,MMETSP0361,MMETSP,MMETSP0361.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,194196,Unchanged,from MMETSP metadata,NA,NA,NA,NA
704,N,NA,Mesodinium_pulex,283647,Mesodinium pulex,268821,Mesodinium pulex SPMC105,MMETSP0467,MMETSP,MMETSP0467.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,90046,Updated,from MMETSP metadata,CONTAM,unexpected placement,CONTAM NOTED,HIGH_CONTAM
705,N,NA,Mesodinium_rubrum_CCMP2563,1203004,Mesodinium rubrum CCMP2563,283647,Myrionecta rubra Strain CCMP2563,MMETSP0798,MMETSP,MMETSP0798.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,23489,Updated,from MMETSP metadata,CONTAM,unexpected placement,NA,HIGH_CONTAM
706,N,NA,Debaryomyces_hansenii_CBS767,284592,Debaryomyces hansenii CBS767,283649,Debaryomyces hansenii Strain J26,MMETSP0232,MMETSP,MMETSP0232.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,212,Updated,from MMETSP metadata,LOW_QUALITY,unexpected placement; separate from replicates,NA,INCOMPLETE
707,Y,410,Debaryomyces_hansenii_CBS767,284592,Debaryomyces hansenii CBS767,284592,Debaryomyces hansenii Strain J26,MMETSP0233,MMETSP,MMETSP0233.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,8909,Unchanged,from MMETSP metadata,NA,NA,NA,NA
708,Y,411,Debaryomyces_hansenii_CBS767,284592,Debaryomyces hansenii CBS767,284592,Debaryomyces hansenii Strain J26,MMETSP0234,MMETSP,MMETSP0234.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,9012,Unchanged,from MMETSP metadata,NA,NA,NA,NA
709,Y,412,Debaryomyces_hansenii_CBS767,284592,Debaryomyces hansenii CBS767,284592,Debaryomyces hansenii Strain J26,MMETSP0235,MMETSP,MMETSP0235.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,7532,Unchanged,from MMETSP metadata,NA,NA,NA,NA
710,Y,413,Chrysocystis_fragilis,1411660,Chrysocystis fragilis,284592,Chrysocystis fragilis Strain CCMP3189,MMETSP1165,MMETSP,MMETSP1165.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,32101,Updated,from MMETSP metadata,NA,NA,NA,NA
711,Y,414,Togula_jolla,285029,Togula jolla,284809,Togula jolla Strain CCCM 725,MMETSP0224,MMETSP,MMETSP0224.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,63482,Updated,from MMETSP metadata,NA,NA,NA,NA
712,N,NA,Gyrodinium_dominans,285985,Gyrodinium dominans,285029,Gyrodinium dominans Strain SPMC 103,MMETSP1148,MMETSP,MMETSP1148.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,63,Updated,from MMETSP metadata,LOW_QUALITY,unexpected placement,NA,REMOVED
713,N,NA,Cladocopium_sp_C1,2558453,Cladocopium sp. C1,285985,Symbiodinium sp. Strain C1,MMETSP1367,MMETSP,MMETSP1367.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,70797,Updated,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
714,N,NA,Cladocopium_sp_C1,2558453,Cladocopium sp. C1,293213,Symbiodinium sp. Strain C1,MMETSP1369,MMETSP,MMETSP1369.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,75686,Updated,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
715,Y,415,Pavlova_sp_CCMP459,298111,Pavlova sp. CCMP459,293213,Pavlova sp. Strain CCMP459,MMETSP1139,MMETSP,MMETSP1139.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,25636,Updated,from MMETSP metadata,NA,NA,NA,NA
716,Y,416,Pavlova_sp_CCMP459,298111,Pavlova sp. CCMP459,298111,Pavlova sp. Strain CCMP459,MMETSP1140,MMETSP,MMETSP1140.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,26497,Unchanged,from MMETSP metadata,NA,NA,NA,NA
717,Y,417,Pavlova_sp_CCMP459,298111,Pavlova sp. CCMP459,298111,Pavlova sp. Strain CCMP459,MMETSP1381,MMETSP,MMETSP1381.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17512,Unchanged,from MMETSP metadata,NA,NA,NA,NA
718,Y,418,Rhodomonas_sp,302021,Rhodomonas sp. CCMP768,298111,Rhodomonas sp. Strain CCMP768,MMETSP1091,MMETSP,MMETSP1091.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,38769,Updated,from MMETSP metadata,NA,NA,NA,NA
719,Y,419,Rhodomonas_sp,302021,Rhodomonas sp. CCMP768,302021,Rhodomonas sp. Strain CCMP768,MMETSP1389,MMETSP,MMETSP1389.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,41363,Unchanged,from MMETSP metadata,NA,NA,NA,NA
720,N,NA,Pseudokeronopsis_sp,1634380,Pseudokeronopsis sp.,302021,Pseudokeronopsis sp. Strain OXSARD2,MMETSP0211,MMETSP,MMETSP0211.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,22355,Updated,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,MID_CONTAM
721,N,NA,Pseudokeronopsis_sp,1634380,Pseudokeronopsis sp.,311385,Pseudokeronopsis sp. Strain Brazil,MMETSP1396,MMETSP,MMETSP1396.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,20393,Updated,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
722,Y,420,Alexandrium_monilatum,311494,Alexandrium monilatum,311385,Alexandrium monilatum Strain CCMP3105,MMETSP0093,MMETSP,MMETSP0093.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,116040,Updated,from MMETSP metadata,NA,NA,NA,NA
723,Y,421,Alexandrium_monilatum,311494,Alexandrium monilatum,311494,Alexandrium monilatum Strain CCMP3105,MMETSP0095,MMETSP,MMETSP0095.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,123120,Unchanged,from MMETSP metadata,NA,NA,NA,NA
724,Y,422,Alexandrium_monilatum,311494,Alexandrium monilatum,311494,Alexandrium monilatum Strain CCMP3105,MMETSP0096,MMETSP,MMETSP0096.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,120231,Unchanged,from MMETSP metadata,NA,NA,NA,NA
725,Y,423,Alexandrium_monilatum,311494,Alexandrium monilatum,311494,Alexandrium monilatum Strain CCMP3105,MMETSP0097,MMETSP,MMETSP0097.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,129825,Unchanged,from MMETSP metadata,NA,NA,NA,NA
726,Y,424,Neobodo_designis,312471,Neobodo designis,311494,Neobodo designis Strain CCAP 1951/1,MMETSP1114,MMETSP,MMETSP1114.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,62912,Updated,from MMETSP metadata,NA,NA,NA,NA
727,Y,425,Perkinsus_chesapeaki_ATCC_PRA-65,321610,Perkinsus chesapeaki ATCC PRA-65,312471,Perkinsus chesapeaki Strain ATCC PRA-65,MMETSP0924,MMETSP,MMETSP0924.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,18692,Updated,from MMETSP metadata,NA,NA,NA,NA
728,Y,426,Chlamydomonas_sp_CCMP219,327068,Chlamydomonas sp. CCMP219,321610,Chlamydomonas euryale Strain CCMP219,MMETSP0063,MMETSP,MMETSP0063.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,37233,Updated,from MMETSP metadata,NA,NA,NA,NA
729,Y,427,Alexandrium_andersonii,327968,Alexandrium andersonii,327068,Alexandrium andersonii Strain CCMP2222,MMETSP1436,MMETSP,MMETSP1436.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,80901,Updated,from MMETSP metadata,NA,NA,NA,NA
730,N,NA,Lankesteria_abbottii,340204,Lankesteria abbotti,327968,Lankesteria abbottii Grappler Inlet BC,MMETSP0372,MMETSP,MMETSP0372.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,1798,Updated,from MMETSP metadata,LOW_QUALITY,unexpected placement,NA,REMOVED
731,N,NA,Fabrea_salina,342563,Fabrea salina,340204,Fabrea Fabrea salina,MMETSP1345,MMETSP,MMETSP1345.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,17402,Updated,from MMETSP metadata,CONTAM,NA,CONTAM NOTED,HIGH_CONTAM
732,N,NA,Chromerida_sp_RM11,348535,Chromerida sp. RM11,342563,Alveolata sp. Strain CCMP3155,MMETSP0288,MMETSP,MMETSP0288.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,43270,Updated,from MMETSP metadata,CONTAM,NA,NA,HIGH_CONTAM
733,Y,428,Rhodomonas_lens,354590,Rhodomonas lens,348535,Rhodomonas lens Strain RHODO,MMETSP0484,MMETSP,MMETSP0484.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,56677,Updated,from MMETSP metadata,NA,NA,NA,NA
734,Y,429,Helicotheca_tamensis,374047,Helicotheca tamesis,354590,Helicotheca tamensis Strain CCMP826,MMETSP1171,MMETSP,MMETSP1171.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,16089,Updated,from MMETSP metadata,NA,NA,NA,NA
735,N,NA,Cladocopium_sp_C15,377605,Cladocopium sp. C15,374046,Symbiodinium sp. Strain C15,MMETSP1370,MMETSP,MMETSP1370.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,60282,Updated,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
736,N,NA,Cladocopium_sp_C15,377605,Cladocopium sp. C15,377605,Symbiodinium sp. Strain C15,MMETSP1371,MMETSP,MMETSP1371.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,63146,Unchanged,from MMETSP metadata,CONTAM,NA,NA,MID_CONTAM
737,Y,430,Thalassiosira_miniscula,385413,Thalassiosira minuscula,377605,Thalassiosira miniscula Strain CCMP1093,MMETSP0737,MMETSP,MMETSP0737.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,44617,Updated,from MMETSP metadata,NA,NA,NA,NA
738,Y,431,Thalassiosira_miniscula,385413,Thalassiosira minuscula,385413,Thalassiosira miniscula Strain CCMP1093,MMETSP0738,MMETSP,MMETSP0738.trinity_out_2.2.0.Trinity.fasta.transdecoder.pep,"Keeling et al., 2014",https://zenodo.org/record/3247846,https://pubmed.ncbi.nlm.nih.gov/30544207/,https://doi.org/10.5281/zenodo.746048,28002,Unchanged,from MMETSP metadata,NA,NA,NA,NA
